source,target,weight
22240612,274373834,1
22240612,55963652,1
117104573,2374007250,1
213482476,4820821047,1
213482476,2328212438,1
1454928205,568619999,1
1454928205,409604221,1
1454928205,1545053600,2
1454928205,377338766,1
1454928205,226319081,1
1454928205,997620077599035392,1
1454928205,86650800,2
1454928205,29061311,1
1454928205,895814938995957760,1
1454928205,865680475,1
1454928205,23139023,1
1241301046783328261,290457553,1
1326100620076482560,2594112840,1
1326100620076482560,43963249,1
1326100620076482560,844486678324658176,2
1326100620076482560,18831926,2
1326100620076482560,203123011,1
1326100620076482560,83242433,1
1326100620076482560,189868631,1
1326100620076482560,16374678,1
1313020375190704128,257691892,2
1196806203634049025,1326100620076482560,1
1196806203634049025,1322153686022443008,1
1256925276530974721,1326100620076482560,1
1256925276530974721,792424989706289152,1
1256925276530974721,2598792687,1
1256925276530974721,625562499,1
1256925276530974721,94350709,1
1256925276530974721,1272495610122436611,1
1256925276530974721,199320876,1
1250513135456452609,2740752309,1
1573873243,2908070243,1
1573873243,65970675,1
1573873243,2792304470,3
1573873243,305862018,1
1573873243,926672186512891904,1
1573873243,20093403,1
1573873243,724145070165757952,1
1573873243,3805847837,1
1573873243,51003146,1
1326627172627451905,35022195,1
1326627172627451905,18648609,3
1326627172627451905,75103172,1
1326627172627451905,62009570,1
1326627172627451905,16334281,1
1326627172627451905,1671653750,1
200511006,869360880,1
16436265,203123011,6
16436265,2314087860,1
16436265,61118465,1
16436265,480418245,1
16436265,189868631,1
148633641,586879009,2
1006163821663318016,2687542706,1
17710740,625562499,1
17710740,886280394,1
17710740,790820257086615553,1
17710740,9296182,1
17710740,2568485852,1
1236816024281976833,155930120,8
1236816024281976833,25859379,1
1236816024281976833,2924832217,1
1236816024281976833,35569378,1
1236816024281976833,760471351698321408,1
1236816024281976833,1323430832971878400,1
1236816024281976833,862771,1
1236816024281976833,1238502191251558405,1
1236816024281976833,4048950435,1
1236816024281976833,1248976589662060545,1
1236816024281976833,713201450684383232,1
1236816024281976833,43258164,1
1236816024281976833,1295730288186646528,1
1236816024281976833,1587151591,1
1236816024281976833,178014249,4
1236816024281976833,31459372,1
1236816024281976833,2372682889,1
1236816024281976833,918179742695780353,2
1236816024281976833,302984766,2
1236816024281976833,24360006,3
1236816024281976833,3108888065,1
1236816024281976833,2824799129,1
1236816024281976833,34193711,1
1236816024281976833,961721367854018563,1
1236816024281976833,1400891947800203265,1
1236816024281976833,607763133,1
1236816024281976833,95102443,1
1236816024281976833,1384903235908116483,1
1236816024281976833,38110703,1
1236816024281976833,2491664966,1
1236816024281976833,24692341,1
1236816024281976833,1417070976,1
1236816024281976833,307606465,1
1236816024281976833,628012005,1
1236816024281976833,158073573,1
2740752309,763814517289648129,1
2740752309,3044723941,1
2740752309,917416223541022720,7
2740752309,294745488,1
2740752309,311045157,1
2740752309,604622219,2
2740752309,38022768,1
2740752309,411376778,1
2740752309,51031420,5
2740752309,372706581,1
2740752309,4009354733,1
2740752309,2987599687,1
2740752309,2773651974,1
2740752309,835851865275400192,1
2740752309,70248716,1
2740752309,57019231,1
2740752309,845631947489628161,1
2740752309,319034693,1
2740752309,726534260644020225,1
2740752309,375801620,1
2740752309,459565990,2
2740752309,348355444,1
18049161,2739446098,1
146569971,229859586,1
146569971,2868138116,3
146569971,548632136,1
146569971,48760427,1
146569971,35879982,1
146569971,807958727802449920,3
146569971,18756514,1
146569971,564207335,1
146569971,480875170,7
146569971,16716983,1
146569971,463504792,1
146569971,227470580,1
146569971,908979319350870016,6
146569971,594344724,1
146569971,829784906150600704,1
146569971,4193434942,1
146569971,2755034160,1
146569971,704203073,1
146569971,2285261162,1
146569971,473181530,1
146569971,874008274286333952,1
146569971,593700012,1
146569971,297261364,1
146569971,872726336,1
146569971,29540950,1
146569971,172354711,16
146569971,2167036762,1
146569971,24502059,1
146569971,707658762123763712,1
146569971,168740349,1
146569971,49472679,1
146569971,67946122,1
146569971,715486511,1
146569971,22885984,1
146569971,220014802,1
146569971,24899167,1
146569971,723363111428755456,1
146569971,3917986096,1
146569971,15360015,1
146569971,561782306,1
146569971,3546394217,1
146569971,915074591097311232,1
146569971,98043388,1
146569971,2606790917,1
146569971,827991325,1
146569971,44461843,1
146569971,60790159,1
146569971,459715372,1
146569971,2383196203,1
146569971,25927615,1
146569971,39130254,1
146569971,2627764463,1
146569971,702951651401986048,1
146569971,36403856,1
146569971,1606719114340405251,1
146569971,898762803351351296,1
423299552,725469518,1
2960441091,300276735,1
16973333,42386100,1
16973333,846117739320238084,1
16973333,230819862,2
16973333,404021933,1
16973333,956874964090712064,1
16973333,2307853120,1
16973333,35684345,1
16973333,23141485,1
16973333,908979319350870016,14
16973333,895570464,1
16973333,552980498,1
16973333,329970609,1
16973333,476534950,1
16973333,829794339702325248,4
16973333,175480841,1
16973333,83819566,1
16973333,2452345315,1
16973333,897620758385393664,2
16973333,1707570848,1
16973333,868516047623770113,1
16973333,3026916731,1
16973333,17840357,1
16973333,38091947,1
16973333,908799213227659266,1
16973333,19346383,1
16973333,807796734,1
16973333,2950987013,1
16973333,598292084,1
16973333,1881236802,3
16973333,719198026909290496,1
429851351,832003381493432328,1
429851351,828804230,1
240649814,52356995,12
240649814,43299910,1
240649814,391158978,1
240649814,2832113852,1
240649814,26470351,1
240649814,752052668399575040,1
240649814,470589271,1
240649814,2824105819,1
240649814,3247864568,2
240649814,790820257086615553,4
240649814,2821428079,1
240649814,891509460698636290,1
240649814,2811006882,1
240649814,3688184713,2
240649814,36897524,1
240649814,3235212720,1
240649814,320539829,1
240649814,989492164571746309,1
240649814,812284748177412096,1
240649814,78362518,1
240649814,383038087,1
240649814,361120809,1
240649814,47083884,1
240649814,2519628666,1
240649814,779351178027102208,1
240649814,49585010,1
240649814,914278669488594944,1
240649814,946767069948739586,1
240649814,987032813802278915,1
240649814,834930721982722048,1
240649814,923049313478918144,1
240649814,728652122082795520,1
1151370178531418112,3012714777,39
1151370178531418112,16100741,1
158704024,355989081,2
158704024,6509832,1
296434354,8736882,1
2888173593,984570647006367745,1
2888173593,598310825,1
2888173593,334856992,1
1228868924,767396,1
1228868924,2809959174,2
1228868924,2422634642,2
1228868924,19918228,1
1228868924,59811175,1
1228868924,189406309,1
1228868924,725076563302174720,1
1228868924,1394466701765488640,1
1228868924,265154042,1
1228868924,36065127,1
1228868924,17204460,1
1228868924,1236816024281976833,1
1034988752,189406309,1
1034988752,1268232692128153601,1
37963496,754221666926989312,7
37963496,866189261384626176,1
37963496,94350709,1
37963496,416269699,1
37963496,57433200,1
37963496,443109613,1
37963496,942066929401057280,1
37963496,866882797,1
37963496,760564088854441984,4
37963496,825132602,1
37963496,83469546,1
37963496,46705997,1
37963496,718717539350667265,1
37963496,882178140617007105,1
37963496,55341514,1
37963496,527372536,1
37963496,932962519005716480,1
1326868252404797440,14216661,2
51055638,855058258482089984,1
20973388,846117739320238084,1
20973388,759782836589072384,1
20973388,92386636,9
20973388,222404297,2
20973388,737175006,1
20973388,252762049,1
20973388,895570464,3
20973388,74018034,1
20973388,387056083,1
20973388,851342708941737984,1
20973388,224847201,1
20973388,878897724,1
20973388,353892160,2
20973388,244098689,1
20973388,866189261384626176,2
20973388,346142946,1
20973388,24878843,1
20973388,249585328,1
20973388,2733657376,1
20973388,28393573,2
20973388,832692898739036160,2
20973388,234734021,1
20973388,483202930,2
20973388,22828178,1
20973388,739010152481853440,1
20973388,362520110,1
20973388,36504455,1
20973388,61869698,1
20973388,493327560,2
20973388,411752020,1
20973388,878955702877904896,1
20973388,380117126,1
20973388,890472532813508608,1
20973388,263660902,1
20973388,706894367055847424,1
20973388,326662019,1
20973388,834434524801036288,1
20973388,791689036641566722,1
20973388,46705997,1
20973388,955270334,1
20973388,262781037,1
20973388,354245614,1
20973388,90146161,1
20973388,805077676092489728,1
20973388,995059870679302144,1
20973388,827631612053618688,2
20973388,82573869,1
255147207,762634731204775937,2
255147207,344675079,1
255147207,335907009,1
255147207,398867784,1
255147207,261742260,1
255147207,43158558,1
255147207,61024353,1
255147207,6293752,1
255147207,81865605,1
255147207,27223908,1
255147207,911687005980983296,1
255147207,41322282,2
255147207,833480302681022465,1
255147207,837726776,1
255147207,712085127,1
255147207,322771969,1
38278732,393615360,1
130034862,3166046149,1
130034862,3226343445,1
130034862,1367457463142920194,1
130034862,149454247,1
130034862,44219389,1
130034862,19483205,1
130034862,817816139095019524,1
391568914,738796494,1
1288043228361641984,1505982636,1
1288043228361641984,40839292,1
138447962,252794509,2
138447962,166985027,1
138447962,84366480,1
138447962,18999969,1
138447962,42198628,1
138447962,21212604,3
138447962,49654153,1
138447962,290611406,1
138447962,593289567,1
138447962,52770751,1
138447962,25516222,2
1316239762571751426,2596143056,3
1316239762571751426,77732185,3
1316239762571751426,263090427,1
1316239762571751426,22993014,1
4491531140,969781208321331201,1
1144783854668062721,1276123381,1
1144783854668062721,59811175,1
1144783854668062721,538523224,1
1233901069366771712,409194010,2
1233901069366771712,18831926,1
1043895524468944896,71026275,1
1043895524468944896,2710634580,1
1112690784132874246,86970530,2
3806782814,80366372,1
3806782814,83692078,1
2361858398,907642544816775168,1
2361858398,24261916,1
1288556192185319424,724225409911545856,1
1288556192185319424,202559785,1
245443015,29489091,1
2545698815,792254042,1
349803731,708238897688535040,1
278844418,339455443,1
1050423620990853120,1461974874,1
1050423620990853120,1364953290,1
1050423620990853120,1121102120374063104,1
851415276,957783498089050112,3
830546149304057856,941754604118831105,1
1312927069,52770751,1
1312927069,299273962,1
1312927069,252794509,1
1312927069,2245822809,1
1312927069,821699497,1
1312927069,189406309,2
1312927069,257564460,1
1312927069,8736882,2
1312927069,221579366,1
1312927069,989492164571746309,1
1312927069,20199202,1
1312927069,807787995940036608,1
1312927069,1864591632,1
1312927069,20917723,1
1312927069,89760824,1
1312927069,1344672139312562176,1
1312927069,19918228,1
1221874459537219584,37963496,10
1221874459537219584,551426814,1
1221874459537219584,150633655,1
1221874459537219584,948425012,1
19333738,45603790,1
19333738,2347025866,1
2172593423,71539010,1
2172593423,917416223541022720,1
2172593423,985523859179925504,1
2172593423,919496507400839168,1
2172593423,49445627,1
2172593423,62156152,1
2172593423,819842598,1
2172593423,316036418,1
2172593423,3360747389,1
19643448,2178115058,2
3060187388,37034483,58
273465530,480418245,1
273465530,289498966,1
273465530,42836999,1
273465530,89760824,2
273465530,756584190112591872,1
273465530,371975760,1
273465530,8736882,1
273465530,3218753742,1
273465530,36375825,1
390608536,509212441,1
390608536,488056280,1
2163363721,4170491,1
25049056,97424433,1
25049056,962092699674345473,1
1175431917556121601,1248996730940448774,1
708238897688535040,94155231,1
708238897688535040,819842598,1
1344240895,784575415457308672,1
1163061822246871042,810818800627175425,2
1163061822246871042,713895383462711297,1
1163061822246871042,1406898308740792321,1
14966990,41822696,1
14966990,20229729,1
14966990,37963496,2
14966990,2855674449,1
14966990,475138726,1
14966990,854280215601840128,1
14966990,1513382018,1
14966990,593650130,1
14966990,45205091,1
19489239,752884954267287552,1
19489239,4062741672,1
19489239,593700012,1
19489239,20803098,1
19489239,3274739737,1
19489239,85842444,3
19489239,956874964090712064,1
19489239,21281763,1
37034483,85181709,1
37034483,4330311198,1
37034483,906919007537700864,1
37034483,766864266,1
37034483,967339700607332352,1
37034483,809733112699588608,1
37034483,393432489,1
37034483,813272635,1
37034483,71957357,1
37034483,447058386,1
37034483,38125774,1
37034483,62501547,1
37034483,960488918,1
37034483,68597392,1
37034483,76044067,1
37034483,908006986339569665,1
37034483,467311707,1
37034483,751172588542447616,1
37034483,927972570954997760,1
37034483,4103050281,2
37034483,827085848,1
37034483,992763687860621313,1
37034483,810340965693198338,1
37034483,74120268,1
37034483,58269454,1
37034483,833830788516954112,1
37034483,914278669488594944,1
37034483,77386155,2
37034483,968947045485576192,1
37034483,57612859,1
37034483,93647666,1
37034483,957169405,1
37034483,985124890171736064,1
37034483,909339427255631872,2
37034483,746969973952749568,1
37034483,559841778,1
443554155,952506773491060738,6
443554155,841346448,5
443554155,93842616,1
443554155,931591513,1
443554155,919313657716191238,1
1189293292686630912,14966990,1
1189293292686630912,3084171618,1
121127090,523168395,1
121127090,399255369,1
121127090,603443725,1
121127090,1360366975,2
121127090,2704272976,3
121127090,3707298755,3
121127090,866189261384626176,2
121127090,841087838225604609,1
121127090,340545072,1
121127090,295617566,1
121127090,181205720,1
121127090,967974936,1
121127090,1970715462,1
121127090,3248961377,1
121127090,1326580621691514880,1
121127090,2598792687,1
121127090,586879009,1
121127090,222404297,1
121127090,2301913622,1
121127090,760564088854441984,11
121127090,25104645,1
121127090,3439355824,2
121127090,39102312,1
121127090,1221874459537219584,1
121127090,4735674029,1
121127090,1336310345191858177,1
121127090,155225516,1
121127090,520202358,1
121127090,23141485,1
121127090,3359281822,1
121127090,19853282,1
121127090,476534950,1
121127090,462973467,1
121127090,754221666926989312,1
121127090,1367457463142920194,1
121127090,1345734512932745220,1
121127090,1359490014082715652,1
121127090,2172593423,1
121127090,1656194508,1
121127090,28101004,1
121127090,825132602,1
121127090,421094855,1
121127090,433999030,1
121127090,1237343095475355649,1
121127090,2740752309,1
121127090,1376628483217063936,1
121127090,911252689358553089,1
121127090,3368102410,1
121127090,1254403937676996608,3
121127090,1239177524103561216,6
121127090,503742130,1
121127090,287845271,1
121127090,1323190456944087040,1
121127090,2826611722,1
121127090,1296770065,1
121127090,1272495610122436611,1
121127090,1367526720820158465,1
121127090,17188793,1
121127090,4821168893,1
121127090,997064101506551809,1
121127090,1404538773845782539,1
121127090,1306896464422080516,1
121127090,765938308123951106,1
1220179679245754370,261274640,1
1220179679245754370,60955115,1
1201265147190349824,948946378939609089,1
534641996,81657956,4
534641996,811907459249885184,1
534641996,58006725,3
534641996,825832497539723264,1
534641996,782018153207431168,1
2817526794,4099865008,1
175076738,2579571584,1
830516139281100800,909519301299892225,1
1172145455242850306,753855914550132736,2
1172145455242850306,19708274,1
1325452173275238400,178806519,1
380648579,85181709,2
380648579,57012527,1
380648579,979707049562066945,1
380648579,405380588,2
380648579,565419912,1
380648579,870031147538960385,1
380648579,91195202,1
380648579,746319029434912768,1
380648579,439138083,1
380648579,724020481553113088,1
380648579,596170322,1
380648579,71052881,1
380648579,7067072,1
380648579,71941298,1
380648579,52284501,1
380648579,49117120,1
380648579,40456700,1
413121135,974590030445514753,1
297361744,37963496,1
136038836,233004796,1
1340590000635822083,59811175,1
147544294,531718121,1
10215212,877874137821315072,1
10215212,1313500695392378880,1
10215212,1239177524103561216,6
10215212,1088919829430579200,1
10215212,135636285,1
10215212,3707298755,4
10215212,1300947770157785092,1
10215212,446135323,1
10215212,851432621058011137,1
10215212,293939031,1
10215212,760564088854441984,8
10215212,2367613675,1
10215212,940563124129804290,4
10215212,43996487,1
10215212,1286604737140396032,1
10215212,1356753642410369026,3
10215212,1122079218203013121,2
10215212,45421364,1
10215212,1337557497146642434,1
10215212,63233755,1
10215212,1096617650,1
10215212,4689732019,1
10215212,109878296,1
10215212,195283503,1
10215212,1272495610122436611,1
10215212,1366412750482735104,1
10215212,1345734512932745220,1
10215212,3090137136,2
10215212,1330864636313415682,2
10215212,96574965,2
10215212,3439355824,1
10215212,340545072,1
10215212,253590609,1
10215212,23141485,1
10215212,1379150476990672896,1
10215212,58316809,1
10215212,1356235965044547585,1
10215212,149454247,1
10215212,1327430651226808320,1
10215212,1315359577,1
10215212,197567933,1
10215212,969313542917775365,1
10215212,46361488,1
10215212,1538277925,1
10215212,932933514,1
10215212,373723888,1
10215212,1306896464422080516,3
10215212,956874964090712064,1
10215212,1305210420521771015,1
10215212,2825041760,1
10215212,1396762484149784578,1
10215212,1363520023101378563,1
10215212,495483423,1
10215212,566271673,1
10215212,203009091,1
10215212,3018960917,1
10215212,230819862,1
10215212,1413087468421791748,1
10215212,3176745130,6
10215212,1513328352383410177,1
10215212,1148624056637362176,1
10215212,1204132991720656897,1
102098902,935557538157821957,1
102098902,337053745,1
1341090670572912640,2172601187,1
279922856,39240673,1
279922856,990761677,1
313536147,44783853,1
313536147,956793374094196736,2
313536147,44356836,2
313536147,548632136,2
135975969,224056369,1
1467277124,392451243,1
1035632984840433666,20973388,1
262907164,959760966421565442,1
1005423464843489280,94350709,3
1005423464843489280,268455800,1
351408233,94350709,4
726070073081868289,760529405189947393,1
16343974,3060187388,12
16343974,59469228,1
16343974,866189261384626176,1
16343974,386464907,1
16343974,886280394,1
16343974,886628090696388608,2
16343974,187504552,1
16343974,588846171,2
16343974,706233001202556929,1
16343974,998107822670991360,1
16343974,94350709,1
16343974,4783836219,1
16343974,846980418,1
16343974,93396034,1
16343974,897620758385393664,1
16343974,3678721937,1
16343974,718053259739443200,1
16343974,48172714,1
16343974,80943338,2
16343974,185585269,1
16343974,48766152,1
16343974,362520110,1
16343974,955270334,1
16343974,229034047,1
16343974,89438779,1
16343974,183198917,1
16343974,24857390,1
16343974,527372536,1
16343974,230819862,1
16343974,280598058,1
1169166601288966145,53851918,1
1169166601288966145,913259876318560256,4
1169166601288966145,1243227921726066688,1
1169166601288966145,879349123,1
1169166601288966145,423447001,1
1169166601288966145,387621592,1
1169166601288966145,57090013,1
1169166601288966145,2813455890,1
1169166601288966145,144500227,1
1169166601288966145,119060671,1
1169166601288966145,3638215945,1
1169166601288966145,753395246,1
1169166601288966145,143409262,2
1169166601288966145,50716058,1
1169166601288966145,2166806964,1
1169166601288966145,983582780998213632,1
1169166601288966145,235065525,1
1169166601288966145,135379938,1
1169166601288966145,3096443078,1
1169166601288966145,44369672,1
1169166601288966145,854316944,1
100965729,1092356354864529408,1
1101817890477666304,133216607,1
337261405,953298062,1
337261405,71594919,1
542371850,632931877,1
233004796,2762324406,1
1053211860,114471835,1
2756661687,294754141,2
2756661687,991097557,1
183699004,191862712,1
199673933,37963496,1
1097443100849430529,264142783,1
2850190202,874520919645065216,1
2850190202,750574039148720128,1
2850190202,735918306885029889,1
2850190202,963487338482434048,1
1015356829373788169,1037431796,2
1338860048991207430,866397680272101376,1
895814938995957760,989614512,1
895814938995957760,924252152,1
119439660,77948550,1
119439660,174124727,1
119439660,892623499264643072,1
119439660,2751501216,1
711168450,856010760,2
1054865899,39240673,3
1054865899,1135503797025828864,1
44839509,711425135107022848,2
44839509,53608726,1
44839509,631810714,1
44839509,73726724,1
44839509,929563693947351040,1
44839509,592959943,1
44839509,77386155,1
1163721528170598405,625562499,1
144559273,625562499,1
144559273,832377641059680257,1
732251279666348034,79884275,1
1333894953710329856,827637158555033600,1
3225888973,734943554,1
3225888973,73449975,1
23133818,64643056,1
103632214,120675100,2
1196506051467763712,27013347,1
1196506051467763712,1276123381,1
1196506051467763712,155930120,1
1196506051467763712,807787995940036608,1
1196506051467763712,2245797112,1
1196506051467763712,18659109,1
2412307836,2768501,5
2412307836,59024550,1
2412307836,95064543,2
2412307836,2811853882,2
2412307836,26417909,1
2412307836,2856342156,1
2412307836,43477325,1
2412307836,332496416,2
1300982078318624769,16973333,2
1300982078318624769,380648579,1
1300982078318624769,17895820,1
1909650241,814980763301146625,1
2809959174,28929422,1
2809959174,32722234,1
2809959174,766221006,1
2809959174,830472336163872769,1
2809959174,3047441154,1
2809959174,40137874,1
2809959174,42164006,2
2809959174,3036848397,1
2809959174,65266888,1
2809959174,985204199326564353,1
2809959174,43258164,4
2809959174,88468122,1
2809959174,409657315,1
2809959174,33949279,2
2809959174,3246368722,1
2809959174,920528982336049152,1
2809959174,953030217798488065,2
2809959174,425292997,1
2809959174,826440959613337600,1
2809959174,476142189,1
2809959174,3058888765,2
2809959174,821039577053937665,1
2809959174,774052468745445376,1
2809959174,32752318,1
2809959174,893479800,1
2809959174,862319993094115328,1
2809959174,700718700630974464,1
2809959174,282252740,1
2809959174,398905628,1
2809959174,467431779,1
2809959174,857737404987449345,1
2809959174,34727763,1
2809959174,557204442,1
2809959174,849003193774297090,1
2809959174,51644489,1
2809959174,80606069,1
2809959174,870820856,1
2809959174,756584190112591872,1
2809959174,51689872,1
2809959174,961698932278542336,1
2809959174,382855291,1
2809959174,2917611617,1
2809959174,531718121,1
2809959174,778091768,1
2809959174,388567020,1
2809959174,704325235,1
2809959174,815524999,1
2809959174,731906612311527425,1
2809959174,803390659398946816,1
2809959174,376304718,3
2809959174,47434147,1
2809959174,417461543,2
2809959174,4761067525,1
2809959174,724722983344943105,1
2809959174,457660691,1
2809959174,921034921,1
2809959174,796709650662096896,1
2809959174,765629345121636352,6
2809959174,301786783,1
2809959174,4336118595,1
2809959174,430864648,1
2809959174,966963600,1
2809959174,944630187236478976,3
2809959174,377133570,1
2809959174,335907019,1
2809959174,518046429,1
2809959174,35569378,1
2809959174,4532581338,1
2809959174,948108410452455425,1
2809959174,998412954,1
2809959174,972524969665224704,1
2391339430,40678945,1
1224708270151077889,815774607110242304,1
1224708270151077889,144580542,1
1224708270151077889,844598901344800769,1
1224708270151077889,65266888,1
